usuario_id,cliente_id,telefono,numero_cuenta
US0011610,C00003745,45479748,GB92EYCT626070440969
US0011611,C00002082,90309529,GB34SQIU980954077091
US0011612,C00006090,5194518,GB62SQQR388341366048
US0011613,C00008674,85471673,GB34SAYC400384079060
US0011614,C00006053,5584709,GB98WRYS057321143814
US0011615,C00002832,5324716,GB70IDTK527123815018
US0011616,C00006012,73400099,GB02ILWH169142319706
US0011617,C00001804,31895497,GB39THDN850722921281
US0011618,C00005530,45227270,GB48OQSN568240874333
US0011619,C00002556,68741010,GB49DHEC192535111186
US0011620,C00005842,76140386,GB23ENRY087842851118
US0011621,C00004792,87474520,GB79WEYA730643731926
US0011622,C00002587,57584529,GB89TWEO810521817985
US0011623,C00002640,99058553,GB04REGX911547625836
US0011624,C00005801,58176215,GB63ZLAQ218930800901
US0011625,C00004035,17870599,GB13LDDQ791314941676
US0011626,C00008270,52916806,GB56WQBJ461326442504
US0011627,C00007554,96849391,GB38HCGL382908735214
US0011628,C00007345,27269655,GB16OXZT858183584351
US0011629,C00003803,93159976,GB61MQRO825544824413
US0011630,C00002685,92353375,GB96XPUF905452489564
US0011631,C00007325,48593486,GB57DIXK937133096429
US0011632,C00006682,52736229,GB27EQDO534679335601
US0011633,C00005877,39832228,GB39UJJO690428584995
US0011634,C00000227,37862482,GB76WTTC024534233032
US0011635,C00005240,52046751,GB49UMDO792934145340
US0011636,C00004744,46773478,GB65SSZW397568428829
US0011637,C00008805,46173184,GB62CLDD302681648860
US0011638,C00001471,43493654,GB45OBFO742845553544
US0011639,C00006571,1802666,GB80TKZO071437315487
US0011640,C00002637,33998252,GB51JUWA549378551807
US0011641,C00008389,23596340,GB67EXMV110896269142
US0011642,C00007572,49535671,GB72UUWA659887661766
US0011643,C00001754,90546307,GB48AAGY508525227438
US0011644,C00007993,52400786,GB48EXHM538991458271
US0011645,C00008660,42033441,GB50EWUL979227483227
US0011646,C00000797,17754837,GB90QWPC547724051544
US0011647,C00003961,59469510,GB35XYYV302641265071
US0011648,C00004112,18549151,GB83BPEJ519114314179
US0011649,C00004060,2313242,GB48CIKQ640664966429
US0011650,C00004784,84745919,GB60UEVN127579933813
US0011651,C00005944,70533651,GB25LERK580135064256
US0011652,C00004134,17786012,GB83TWST409575646613
US0011653,C00006548,60164733,GB57GSOS725215097795
US0011654,C00004386,83460123,GB08DYXO575989097813
US0011655,C00008470,24474595,GB92TBRF796621485395
US0011656,C00000422,8869900,GB63CCJW486400490910
US0011657,C00003898,67238932,GB50SFRP559502952711
US0011658,C00009050,60885268,GB45KNZR044531867926
US0011659,C00001737,41172878,GB43UJIY206838670406
US0011660,C00006089,57524689,GB79PEJQ015290803746
US0011661,C00004455,53915621,GB87BMYX994468637388
US0011662,C00004506,67669679,GB07YQQI173651705313
US0011663,C00007477,1768760,GB92UIXA816486972368
US0011664,C00004266,19709414,GB22QEKR685525024155
US0011665,C00007798,62300686,GB66TEFN066436259041
US0011666,C00004124,78049751,GB77WQUP638937360917
US0011667,C00003507,95746881,GB18UOHX072554272850
US0011668,C00004682,57125774,GB91SPDT245607204637
US0011669,C00000689,58873789,GB26AOOM023021159854
US0011670,C00002955,34278803,GB64RQGN195744811759
US0011671,C00007350,76605639,GB49EAAG101583857382
US0011672,C00008163,74257379,GB09JSZD731258770030
US0011673,C00007315,75896129,GB54ZWVR602981192495
US0011674,C00009490,19333981,GB88BLEH739495965913
US0011675,C00001250,60908708,GB96IUTK793056311647
US0011676,C00004666,32850754,GB58WXBZ997673480430
US0011677,C00002727,35364041,GB93UZRC136467214936
US0011678,C00000450,66934398,GB61GGDC967196129072
US0011679,C00008881,28937712,GB93UILM839533827706
US0011680,C00006032,26821328,GB89GNGC622988997164
US0011681,C00006001,28483625,GB43EPTD550351274611
US0011682,C00008955,61388150,GB30FQVJ491151764667
US0011683,C00003451,72105466,GB61OCFA014784477910
US0011684,C00008526,42720664,GB63VMAQ285805092824
US0011685,C00002851,52280719,GB13UGEV091344912301
US0011686,C00000467,8560015,GB97VWWW989798569283
US0011687,C00004437,5322393,GB67MLOD772073520139
US0011688,C00000722,86266024,GB66HWFP001518465158
US0011689,C00006194,89608971,GB22LBSV636411693053
US0011690,C00000253,58143374,GB16EHDO019450800411
US0011691,C00000937,90048878,GB31ZSWC674952112011
US0011692,C00009759,74311263,GB49ICYO627773250623
US0011693,C00007888,54003720,GB29CRJK234199147660
US0011694,C00007711,57432172,GB75NYZN871227202399
US0011695,C00002810,91811181,GB53GWQN591917548512
US0011696,C00005172,67179662,GB67LZJZ833786690563
US0011697,C00002897,56146945,GB68IFLI016311742155
US0011698,C00002175,11952460,GB47DCBZ633502085084
US0011699,C00005626,78215015,GB58BLWK408877446234
US0011700,C00003124,32984316,GB43KMBK352213088746
US0011701,C00006514,15781375,GB90MENC196431814776
US0011702,C00004345,40869658,GB29NUAN603121141362
US0011703,C00003397,30590515,GB90JXCR237571812572
US0011704,C00008157,88445310,GB37SHNI419136162070
US0011705,C00001640,85161520,GB94WXWL926868496085
US0011706,C00009289,2893011,GB82XNEE374046184709
US0011707,C00005007,98183966,GB37DRIU600605210705
US0011708,C00004136,45313925,GB90YTQR530834629281
US0011709,C00003316,88848989,GB08QLFE282586385937
US0011710,C00009801,9455641,GB53GRUY355821470017
US0011711,C00007129,33224837,GB41DBLP753609414448
US0011712,C00001532,81552902,GB52BIMD070183505910
US0011713,C00000376,78816876,GB90TMFQ288888731239
US0011714,C00009014,13497020,GB04WNPK398410845313
US0011715,C00001909,79911168,GB86REZX652243219032
US0011716,C00008170,66780188,GB33QCPF522066577306
US0011717,C00004607,91279462,GB26WRBQ284566618533
US0011718,C00006137,13530939,GB09KEAI181281896475
US0011719,C00007938,40927764,GB37DYMR087764789882
US0011720,C00003635,7404784,GB98BUOH346246704900
US0011721,C00009271,26202590,GB19QNZW368543945345
US0011722,C00001118,52403617,GB47PEAX246171397084
US0011723,C00004845,96581077,GB73AVGS435315639880
US0011724,C00000550,59059394,GB63MNJY935219678981
US0011725,C00003768,70829455,GB04QNMR341545359924
US0011726,C00006963,38041881,GB20YHXN013680558184
US0011727,C00005800,54097517,GB74WXDF131008762284
US0011728,C00006639,20017607,GB23IERI568756375290
US0011729,C00000627,17488356,GB90WAML147149174129
US0011730,C00002607,72227902,GB18DKJF557191534427
US0011731,C00008659,69564821,GB54VWST535255219178
US0011732,C00001433,95176510,GB92OYXV427084773976
US0011733,C00005969,93319764,GB16VXII307942463840
US0011734,C00002668,62595797,GB25EBAW012293943195
US0011735,C00001431,51423372,GB26TPOJ144923231585
US0011736,C00006448,3158913,GB32RWZA285447520428
US0011737,C00001848,85828702,GB22GZYH680141797973
US0011738,C00004006,26603199,GB62PKZT963953229753
US0011739,C00006583,73434761,GB71MUVJ778916535516
US0011740,C00009158,57345694,GB56UZOQ081914950049
US0011741,C00002710,81253710,GB68LCIO798496887766
US0011742,C00005231,18371246,GB69YGDO583532145971
US0011743,C00001808,84454469,GB39AHNE162837005470
US0011744,C00008912,22658465,GB86RJLD288346458012
US0011745,C00008821,39256481,GB20WMKY415108398675
US0011746,C00008288,23499890,GB33BETS425499942081
US0011747,C00001597,2725053,GB48VXUQ242231705214
US0011748,C00002911,63506817,GB19YPPK396174781127
US0011749,C00009479,46463308,GB95FIUQ472217424762
US0011750,C00002674,54611467,GB86HRPL541805823034
US0011751,C00009661,82338054,GB19BWYL459934534934
US0011752,C00005217,93463958,GB59KKMC842185937321
US0011753,C00005815,63969759,GB28VHFG090678540365
US0011754,C00002617,22133698,GB78NVQO916288539449
US0011755,C00009147,4649500,GB69CGRE153875289286
US0011756,C00007668,92408297,GB48KRQU956797241085
US0011757,C00006059,41211102,GB53TXVU418555677094
US0011758,C00007245,54479866,GB88MWBK399206196183
US0011759,C00004003,8751224,GB58KPTW019877012218
US0011760,C00005906,46096144,GB26LTVW065000176404
US0011761,C00004259,31977055,GB59WAWP529415055096
US0011762,C00005715,28778846,GB71VOYJ623914177408
US0011763,C00000794,15119968,GB04BZVP347183664231
US0011764,C00004705,88550491,GB04PGWO057090595113
US0011765,C00004118,57731288,GB41LQEJ002235630106
US0011766,C00002249,49143755,GB35CQXF817822127434
US0011767,C00003133,26793368,GB25OMEX860742763577
US0011768,C00002883,20302566,GB96DRTC340544259538
US0011769,C00003510,43160190,GB47GNYG271570558464
US0011770,C00003337,27523597,GB29VNCZ312757776882
US0011771,C00006574,59863768,GB81RPRU172701858514
US0011772,C00003230,25974303,GB86OPOI128944627082
US0011773,C00007270,79309996,GB67NTXQ925708789182
US0011774,C00009300,28591841,GB16BJLR714999462816
US0011775,C00000358,2573448,GB94TNWA621237894790
US0011776,C00002172,62528239,GB20TCGQ815237324684
US0011777,C00009083,21222144,GB34ZVHA062235683219
US0011778,C00000635,32791645,GB08XGJX104976967171
US0011779,C00001648,48112933,GB78ZAMS082001853348
US0011780,C00007802,48104263,GB72IAOE846278449967
US0011781,C00000507,47293103,GB89VHDV283619944534
US0011782,C00001533,61803625,GB07NKYJ791902388157
US0011783,C00000328,24039340,GB76ULTD333567923933
US0011784,C00001870,70105787,GB40QWKO253726414395
US0011785,C00003713,89218857,GB14ENSM262369457597
US0011786,C00002147,73289079,GB09QWRW301342712895
US0011787,C00005495,28072243,GB46LPHS282567250548
US0011788,C00002133,24624290,GB92SZBG470034721137
US0011789,C00009352,49481041,GB43SGMA300593176050
US0011790,C00006501,66708640,GB15OHTX785044753444
US0011791,C00008572,55999940,GB36HJJU539288221205
US0011792,C00005444,39900499,GB70JYYR084429677233
US0011793,C00001994,16553831,GB35AVTM301892708833
US0011794,C00006971,75071819,GB46RCBI091031420222
US0011795,C00000958,108614,GB14UYFZ492031710282
US0011796,C00004712,21426279,GB30ETSV084471192737
US0011797,C00004322,36672209,GB15SCQI221638040782
US0011798,C00004891,2325419,GB60LZFM003434012490
US0011799,C00007055,17156300,GB52ETNP759582383975
US0011800,C00004823,45591814,GB66CAVL378029110365
US0011801,C00006345,97585977,GB77MNZI870472533228
US0011802,C00000217,90678773,GB49NOUA989156435582
US0011803,C00008465,79409571,GB58FUYL200766007908
US0011804,C00008297,16170002,GB27GPBO934959112342
US0011805,C00003433,59301939,GB43YXXY751992335799
US0011806,C00002506,25773557,GB71MLMB093863732126
US0011807,C00007475,13753159,GB97XVCU552966951347
US0011808,C00005019,82649730,GB58OHSY432473116018
US0011809,C00005517,8655011,GB72MTNC528195385008
US0011810,C00009100,6817055,GB58SQOW145640380397
US0011811,C00005688,85322037,GB49TJLW630436630712
US0011812,C00002919,28039193,GB78IRWB371603873828
US0011813,C00008390,83762546,GB62DEAY673038188756
US0011814,C00008121,87302057,GB56SVWG179836482418
US0011815,C00002000,23690622,GB19GGFD317630661481
US0011816,C00004573,5786395,GB08FGIH003733080001
US0011817,C00004237,83852143,GB68PEOJ263330505025
US0011818,C00008503,53880895,GB21ZJPT361361586225
US0011819,C00008115,12952011,GB93CUVF384760395737
US0011820,C00009324,28165365,GB37BGYE563275690501
US0011821,C00008450,97848042,GB72FTYF412065987451
US0011822,C00001672,50626375,GB69MJZW950187444860
US0011823,C00006304,14066346,GB53OUOE579675148678
US0011824,C00008266,56618082,GB06WGMM127283031008
US0011825,C00000772,99877146,GB71VOQD408316441903
US0011826,C00006341,66553388,GB73BXBJ221421439187
US0011827,C00005101,31565943,GB03WVFU166611002757
US0011828,C00007988,65461024,GB67LEXB476831134587
US0011829,C00002435,44936344,GB67ZVER191648167588
US0011830,C00009754,34736611,GB49FUDY201845338909
US0011831,C00005898,81817159,GB27OGSU974826021797
US0011832,C00009142,38002932,GB63ICER891976586847
US0011833,C00003551,31464736,GB65VZXV191659381353
US0011834,C00008372,79461039,GB50TANF971645296351
US0011835,C00008079,72813330,GB31PHUS324221522329
US0011836,C00000180,62366101,GB33EOJS559777270079
US0011837,C00004146,34720889,GB69VWXX740416603062
US0011838,C00009995,38049867,GB48XODM121201848059
US0011839,C00004050,99622417,GB29XZHY194452637883
US0011840,C00001526,68119536,GB15MZEH092334577088
US0011841,C00000142,84275351,GB34WHJL388121455148
US0011842,C00006511,74965965,GB49BZLL647820625846
US0011843,C00000489,64607375,GB49PWLR460855509573
US0011844,C00005992,9017521,GB03YHCH955160978677
US0011845,C00005385,46684475,GB33BKMR131244424637
US0011846,C00003559,64593919,GB43ZZEV523866715805
US0011847,C00008553,52890471,GB37BGBI937606718517
US0011848,C00009835,20179578,GB17WDSA204151424812
US0011849,C00008176,98862210,GB49HDRL225622256232
US0011850,C00003604,41746949,GB17WGJH835780676948
US0011851,C00000557,11263035,GB61FBTR938535881252
US0011852,C00008308,39899949,GB22CUWC754194596011
US0011853,C00002623,49538844,GB98NLLG782638443811
US0011854,C00000291,23816495,GB52LXCW143833748239
US0011855,C00008097,73740286,GB47LFLS064163353480
US0011856,C00000965,37610045,GB61YPHK201842878610
US0011857,C00009695,48684060,GB48DKHE839673454879
US0011858,C00007942,11411857,GB25INWI421044107316
US0011859,C00008771,92659311,GB27OKHU891455741639
US0011860,C00007047,97170113,GB09CTBV954976993771
US0011861,C00000768,43288078,GB57OIIH740544476711
US0011862,C00001771,27033402,GB15DLOI246250722741
US0011863,C00005980,80399345,GB95JQXM562229087138
US0011864,C00003633,9489655,GB60PGOD364947874600
US0011865,C00001829,53851502,GB44MVTC213096321517
US0011866,C00001898,16827467,GB04ZFTK259293168906
US0011867,C00005288,17486533,GB76JQYG813822161071
US0011868,C00003076,30255056,GB49BAYT109961474798
US0011869,C00005630,19470767,GB03EFHT829904044510
US0011870,C00001546,94918355,GB27DQKQ113170845966
US0011871,C00001719,64043261,GB28NYPX387811891708
US0011872,C00001937,14846310,GB73KYVX909753676215
US0011873,C00001110,11223485,GB56DEVR719307129760
US0011874,C00002496,98159427,GB19LEIU635986757680
US0011875,C00001778,49878603,GB02MZGO872569211375
US0011876,C00002413,17575867,GB07TUQK915959555010
US0011877,C00001588,41715594,GB84ZALR061756271587
US0011878,C00008062,60703654,GB22IPUC102312491631
US0011879,C00003360,59967179,GB19TKOB947529122180
US0011880,C00005107,3738207,GB11AZJS075146006650
US0011881,C00003941,98336753,GB34CQOB803680160779
US0011882,C00001947,96652633,GB83DIVT913964542207
US0011883,C00005156,77174591,GB09BGSB737619916899
US0011884,C00000106,77662350,GB32UHGL211400604927
US0011885,C00006725,34286273,GB84UWJG904277282674
US0011886,C00007543,45012617,GB74EQPP862066580849
US0011887,C00008810,4070634,GB91RUXF530879734112
US0011888,C00006882,60341312,GB43RIMY822960642895
US0011889,C00002292,9531548,GB68UDXK523964526800
US0011890,C00003362,13999806,GB27EZCS291201797532
US0011891,C00008636,2219348,GB60WNER976515405886
US0011892,C00003115,19632043,GB37ZYHP781179364695
US0011893,C00003538,71393232,GB78OQCV680324346789
US0011894,C00001382,69216686,GB39XFRG434798403323
US0011895,C00003818,87934840,GB79ISDW399324710380
US0011896,C00002051,3802597,GB44DQFC146575871412
US0011897,C00004785,31289579,GB38EFEO379817362528
US0011898,C00007684,65543302,GB91TCPO932761441505
US0011899,C00004903,58859821,GB73URJA157879107241
US0011900,C00003614,54372582,GB20RJVC223474000707
US0011901,C00003331,59670180,GB62YFLV082337785629
US0011902,C00004515,62156877,GB08REUA493065030487
US0011903,C00006243,64565781,GB66XSFF788862111756
US0011904,C00006576,14711538,GB68FBJV485173133702
US0011905,C00008855,57661158,GB90FDMK524879251888
US0011906,C00000835,72255289,GB05DDUY829932288288
US0011907,C00002857,46224794,GB47ZENG214107431822
US0011908,C00000807,7636189,GB20OKIZ837562782194
US0011909,C00005927,96343160,GB81ILTH082397988421
US0011910,C00001033,22614845,GB58BQHP268150813178
US0011911,C00009474,53367114,GB59FLWZ288115241963
US0011912,C00009858,34744029,GB24PRKO605616617426
US0011913,C00007024,1689267,GB41NQLA654616959741
US0011914,C00000664,63877436,GB94MZWN999808225294
US0011915,C00000265,70769628,GB08AWTO257775530253
US0011916,C00008686,33113109,GB86IBQX753134430286
US0011917,C00009374,61193136,GB05PVZL197255105205
US0011918,C00005086,91144701,GB54NNHW260162131742
US0011919,C00007905,7392280,GB32CAMM716525468543
US0011920,C00003655,78243982,GB36RQZT458936084196
US0011921,C00009405,56416058,GB02GWIN628755246537
US0011922,C00002553,29981295,GB78IXLQ950052322147
US0011923,C00004767,29337133,GB88XXYM139448822698
US0011924,C00004841,84304257,GB93KKCH745494891880
US0011925,C00005276,65313382,GB19ONHL878375226427
US0011926,C00004539,75347657,GB30QABP607081204363
US0011927,C00000713,93797978,GB34ZLLP056898849411
US0011928,C00005648,10634054,GB36YPRV980160076318
US0011929,C00008147,87460983,GB96ZURS642082027078
US0011930,C00001201,38550003,GB94SVIV493439358302
US0011931,C00007414,55334690,GB62TBRI855193774418
US0011932,C00004810,89750469,GB59DXSH581427284997
US0011933,C00000989,70480726,GB80RSPK432576778529
US0011934,C00004598,58856517,GB61LKXC715387925612
US0011935,C00008832,34665791,GB66FRDK887390724306
US0011936,C00009537,16492191,GB24JXSR560297977530
US0011937,C00003705,65456690,GB53LNVF197349816398
US0011938,C00001360,20088028,GB64TWJT742690089489
US0011939,C00009334,13551469,GB02CTWM964030222783
US0011940,C00009854,98963197,GB39XEDF935855827597
US0011941,C00006754,23484572,GB95QTXR582644441183
US0011942,C00004387,65585402,GB10KUFD290426945277
US0011943,C00003089,96478315,GB34VHWW172070566891
US0011944,C00008153,9425704,GB56BHLB782905704720
US0011945,C00003799,69321765,GB47SJRI991263674178
US0011946,C00009895,48185454,GB54OEDL096163522448
US0011947,C00006182,63056295,GB50ZIPO717243278963
US0011948,C00001198,52809167,GB78REFA490750555331
US0011949,C00009421,15060404,GB63LTCP767112121730
US0011950,C00006093,58824867,GB51LCBM667032537807
US0011951,C00009004,85760436,GB38FYMK016531305567
US0011952,C00008591,38184447,GB71BPMJ227319999318
US0011953,C00004141,8402525,GB08YDKE438975228959
US0011954,C00009430,530509,GB10OBRG251158969629
US0011955,C00008417,67676408,GB36GOAI172330532588
US0011956,C00000606,50299361,GB98CNTI792497455936
US0011957,C00006883,74383804,GB72DREU140235439729
US0011958,C00005092,8024412,GB63ZYPI289032534793
