numero_cuenta,cliente_id,tipo_cuenta
GB03EFHT829904044510,C00005630,nomina
GB27DQKQ113170845966,C00001546,chequera
GB28NYPX387811891708,C00001719,corriente
GB73KYVX909753676215,C00001937,corriente
GB56DEVR719307129760,C00001110,dolares
GB19LEIU635986757680,C00002496,dolares
GB02MZGO872569211375,C00001778,chequera
GB07TUQK915959555010,C00002413,corriente
GB84ZALR061756271587,C00001588,nomina
GB22IPUC102312491631,C00008062,chequera
GB19TKOB947529122180,C00003360,dolares
GB11AZJS075146006650,C00005107,corriente
GB34CQOB803680160779,C00003941,nomina
GB83DIVT913964542207,C00001947,dolares
GB09BGSB737619916899,C00005156,dolares
GB32UHGL211400604927,C00000106,ahorro
GB84UWJG904277282674,C00006725,dolares
GB74EQPP862066580849,C00007543,corriente
GB91RUXF530879734112,C00008810,dolares
GB43RIMY822960642895,C00006882,dolares
GB68UDXK523964526800,C00002292,chequera
GB27EZCS291201797532,C00003362,chequera
GB60WNER976515405886,C00008636,ahorro
GB37ZYHP781179364695,C00003115,ahorro
GB78OQCV680324346789,C00003538,corriente
GB39XFRG434798403323,C00001382,nomina
GB79ISDW399324710380,C00003818,dolares
GB44DQFC146575871412,C00002051,ahorro
GB38EFEO379817362528,C00004785,corriente
GB91TCPO932761441505,C00007684,corriente
GB73URJA157879107241,C00004903,dolares
GB20RJVC223474000707,C00003614,dolares
GB62YFLV082337785629,C00003331,chequera
GB08REUA493065030487,C00004515,dolares
GB66XSFF788862111756,C00006243,nomina
GB68FBJV485173133702,C00006576,corriente
GB90FDMK524879251888,C00008855,dolares
GB05DDUY829932288288,C00000835,corriente
GB47ZENG214107431822,C00002857,nomina
GB20OKIZ837562782194,C00000807,corriente
GB81ILTH082397988421,C00005927,chequera
GB58BQHP268150813178,C00001033,corriente
GB59FLWZ288115241963,C00009474,chequera
GB24PRKO605616617426,C00009858,ahorro
GB41NQLA654616959741,C00007024,ahorro
GB94MZWN999808225294,C00000664,ahorro
GB08AWTO257775530253,C00000265,nomina
GB86IBQX753134430286,C00008686,ahorro
GB05PVZL197255105205,C00009374,ahorro
GB54NNHW260162131742,C00005086,nomina
GB32CAMM716525468543,C00007905,chequera
GB36RQZT458936084196,C00003655,corriente
GB02GWIN628755246537,C00009405,dolares
GB78IXLQ950052322147,C00002553,corriente
GB88XXYM139448822698,C00004767,dolares
GB93KKCH745494891880,C00004841,dolares
GB19ONHL878375226427,C00005276,ahorro
GB30QABP607081204363,C00004539,corriente
GB34ZLLP056898849411,C00000713,nomina
GB36YPRV980160076318,C00005648,nomina
GB96ZURS642082027078,C00008147,corriente
GB94SVIV493439358302,C00001201,chequera
GB62TBRI855193774418,C00007414,nomina
GB59DXSH581427284997,C00004810,chequera
GB80RSPK432576778529,C00000989,nomina
GB61LKXC715387925612,C00004598,corriente
GB66FRDK887390724306,C00008832,dolares
GB24JXSR560297977530,C00009537,chequera
GB53LNVF197349816398,C00003705,chequera
GB64TWJT742690089489,C00001360,ahorro
GB02CTWM964030222783,C00009334,nomina
GB39XEDF935855827597,C00009854,corriente
GB95QTXR582644441183,C00006754,corriente
GB10KUFD290426945277,C00004387,chequera
GB34VHWW172070566891,C00003089,corriente
GB56BHLB782905704720,C00008153,chequera
GB47SJRI991263674178,C00003799,corriente
GB54OEDL096163522448,C00009895,dolares
GB50ZIPO717243278963,C00006182,dolares
GB78REFA490750555331,C00001198,corriente
GB63LTCP767112121730,C00009421,chequera
GB51LCBM667032537807,C00006093,ahorro
GB38FYMK016531305567,C00009004,nomina
GB71BPMJ227319999318,C00008591,corriente
GB08YDKE438975228959,C00004141,ahorro
GB10OBRG251158969629,C00009430,chequera
GB36GOAI172330532588,C00008417,chequera
GB98CNTI792497455936,C00000606,corriente
GB72DREU140235439729,C00006883,ahorro
GB63ZYPI289032534793,C00005092,ahorro
GB93BYAP252323751201,C00009348,dolares
GB67WLMA402332395075,C00006906,nomina
GB55MXFD333432039615,C00003025,nomina
GB59STVS350317606593,C00000421,dolares
GB54TFCH956960009235,C00007410,dolares
GB64UPDO386201891466,C00004271,corriente
GB73BAGG110426213669,C00000537,corriente
GB26EKEK486978248494,C00000487,dolares
GB13WUPQ289592022063,C00002878,nomina
GB89QXGU808057501807,C00001211,ahorro
GB36WIGS282117194956,C00001799,nomina
GB13XZGE248024435724,C00004348,ahorro
GB68XLYW734570361981,C00000694,ahorro
GB90ISUJ489708481735,C00000021,dolares
GB36MZUQ510312243033,C00001029,nomina
GB84IICU653723479184,C00003882,corriente
GB42ZXVN863302211726,C00008255,ahorro
GB04RTVN574155305157,C00008366,corriente
GB72SDFB064272059158,C00002324,nomina
GB63OOMA096443763759,C00002558,nomina
GB06BYGT284772304408,C00005054,dolares
GB37WPLF783310821196,C00006481,ahorro
GB86NTZR835590794871,C00006281,corriente
GB09TYIV259020357317,C00005485,corriente
GB97WRCX028288906565,C00006159,corriente
GB78XRJZ963861669739,C00004185,chequera
GB72DRMZ887289882907,C00006734,chequera
GB49MMVJ660029089633,C00003037,corriente
GB15JOLG901847659842,C00007920,corriente
GB81POVU948552284840,C00006372,ahorro
GB84BCXI905170628182,C00002440,dolares
GB42VNAC654201195358,C00002476,dolares
GB68KBDL965596544153,C00009258,nomina
GB65JCWW760377071495,C00001151,ahorro
GB88XXNZ080329375662,C00007796,nomina
GB55BZYA105316906837,C00006358,corriente
GB17TXOK611373568029,C00000410,dolares
GB23QSDQ579254984438,C00009675,ahorro
GB26BHBF292744313249,C00004577,nomina
GB11KYVZ889059321239,C00003685,nomina
GB50QWFN364606375368,C00009787,ahorro
GB32RHQM554050807155,C00001466,nomina
GB14KQLE667902463167,C00006084,nomina
GB35CDXG807638773159,C00000743,nomina
GB34UKDL484646317975,C00001268,dolares
GB06ZYHL335790145149,C00004421,chequera
GB85AZTX711598593300,C00000183,chequera
GB83CSJZ792624648714,C00007367,dolares
GB08SPYK645457816235,C00005413,nomina
GB11LVFW544935884904,C00002367,chequera
GB13UWQI619138964700,C00008662,ahorro
GB79IFLS896047811038,C00003975,corriente
GB68ONWD748180945764,C00004640,chequera
GB26NAPT273678120416,C00009379,dolares
GB80PTPX875515076732,C00002432,chequera
GB47CHLE982201504553,C00008254,ahorro
GB44KBTV763822088734,C00009508,ahorro
GB68JCEE485352821846,C00001470,dolares
GB36IETR858469084631,C00004309,ahorro
GB77GZXP421594563870,C00005355,ahorro
GB52YAKM488233399676,C00009189,dolares
GB15HYDK684160946055,C00009414,ahorro
GB53BNHN692324481093,C00005272,chequera
GB43PBSD165808248552,C00008090,chequera
GB89IWSJ852956116826,C00003128,dolares
GB86VXZL536181326700,C00001467,nomina
GB93IDWC133851262317,C00003407,chequera
GB05ELHZ586697010337,C00004990,chequera
GB74NNME625489496671,C00001930,dolares
GB83GCYX597143062951,C00007594,dolares
GB58ZCRR654633501161,C00004483,ahorro
GB96TAJI279656449667,C00003759,corriente
GB56FARC366782046099,C00003474,dolares
GB19MIRN675630887611,C00004659,nomina
GB26AYPL617694441394,C00001545,chequera
GB95AORT185506718382,C00008287,nomina
GB69CNKV166576223849,C00002654,nomina
GB20QLPJ246110186430,C00004826,chequera
GB58BFMQ041594450912,C00006705,ahorro
GB41GVUF171762164189,C00001296,ahorro
GB03TWOT898665357786,C00001592,nomina
GB56KYTQ675711366338,C00004121,nomina
GB16RLMS714722435609,C00006391,corriente
GB18VEET941412514244,C00009725,dolares
GB71RMYI216413650017,C00003700,corriente
GB32NRLB447606450256,C00007688,ahorro
GB93NFTJ000822759370,C00002317,ahorro
GB61HHXD273116402047,C00006726,dolares
GB44VAKM686324767235,C00008845,dolares
GB93JUOH323504491564,C00002973,ahorro
GB51TDNB694439040072,C00002982,dolares
GB56WNJB881912805317,C00002524,corriente
GB87NVVN936387144309,C00004222,nomina
GB84INFG400028089394,C00002493,ahorro
GB93EASY638381190343,C00006916,ahorro
GB61YLYG354291866503,C00006961,dolares
GB37UTZV631953281621,C00002574,ahorro
GB74STDV918461252626,C00006014,chequera
GB76NFQD047860462084,C00008848,chequera
GB84OMDL250892933671,C00008148,ahorro
GB10UNXL598996641421,C00003924,chequera
GB47GPPR343362834898,C00009677,dolares
GB52OQWL169647385844,C00003112,dolares
GB16SBBC036424156309,C00002813,corriente
GB91PFJV623698652532,C00005555,ahorro
GB35LGOA670389977154,C00004621,chequera
GB85BWKK277536409664,C00004575,corriente
GB90UUSU864017963185,C00009868,chequera
GB71MGYM116157251542,C00005518,dolares
GB13PEMO809703116703,C00006771,ahorro
GB30DWXC635146814884,C00007369,nomina
GB03XMTQ395265744829,C00008306,corriente
GB44ZUGF159429521348,C00003752,corriente
GB66RPVE618962454070,C00004517,ahorro
GB79XVIS565438803057,C00007001,dolares
GB48GGMB541017975510,C00008965,corriente
GB26QZQC300955459087,C00001199,corriente
GB92HUDC582792228378,C00002497,dolares
GB52UCWO156647816904,C00000092,ahorro
GB26DCRB906291428684,C00000518,ahorro
GB35GXQS816278885417,C00007302,nomina
GB94QSBV642657433279,C00004709,chequera
GB44WPEP524162392066,C00007880,nomina
GB54XEOT225734678697,C00008281,dolares
GB77XZKM538509648257,C00004285,chequera
GB83AEMK205769243485,C00009828,chequera
GB71WBAG002746997665,C00000318,corriente
GB55JIVH022558996707,C00001273,corriente
GB68FWAW106670861210,C00001066,chequera
GB28LUSY894185516528,C00004167,corriente
GB56KLCK025478354469,C00009636,chequera
GB12NZGH626074227945,C00002438,chequera
GB24IBAM785305249272,C00008942,dolares
GB67NRPH269536405510,C00008369,nomina
GB62DVMR050294532648,C00004538,chequera
GB30HKVQ182975078813,C00001272,corriente
GB94DLDW010841751014,C00009648,corriente
GB33KNNV889538690293,C00001235,corriente
GB10NWFS425462645982,C00002105,dolares
GB94OCUH150157824396,C00007229,dolares
GB07ORSU739655957936,C00009354,ahorro
GB71DVLH594766957282,C00000200,chequera
GB06TGZN446512415659,C00003853,nomina
GB93KQQV662526403405,C00005091,corriente
GB82BRYZ924374742675,C00006923,corriente
GB80JZQU391652325765,C00000607,chequera
GB65QBNP759984975358,C00005707,corriente
GB06EZCE477380346988,C00009514,dolares
GB36JRAV540443335793,C00000582,nomina
GB74XVDJ681960192083,C00007458,chequera
GB81YNDB304718809169,C00003780,ahorro
GB85SOHM915865740804,C00002182,dolares
GB50NEFM692885725308,C00006787,corriente
GB94XGLP710212174201,C00002135,dolares
GB38GQDG841793512592,C00006672,dolares
GB71GLET646010910434,C00003598,corriente
GB86AWOD290877754538,C00006398,dolares
GB39ELAP318561551204,C00004414,dolares
GB44UOJK679356502805,C00007835,nomina
GB17EOGH719924793119,C00008202,nomina
GB65XUKV497812776403,C00003579,chequera
GB82UDOE423242568847,C00001048,corriente
GB33ABCR266330654090,C00001368,ahorro
GB32MSKO029389784232,C00003601,dolares
GB74KWHY819440159666,C00007617,nomina
GB48AHEF658692368449,C00003475,chequera
GB45MEBS714997531549,C00005817,ahorro
GB37CNDX761730282757,C00006183,ahorro
GB35AQBG085515447546,C00004248,chequera
GB49VRYO578737229259,C00003284,nomina
GB66GBRE590283156015,C00001381,chequera
GB86JIMK805769982657,C00006689,corriente
GB24IBGC662885142186,C00005380,corriente
GB88USMI796774188449,C00007789,corriente
GB35EXAS231711334220,C00001548,corriente
GB52EGVB970874997453,C00001680,corriente
GB57RLCH408905382161,C00005939,corriente
GB35OXCG421917634364,C00009596,nomina
GB64UOTC511203982354,C00007213,dolares
GB39WNWB859118000397,C00005189,corriente
GB33VMJL963702161489,C00008237,chequera
GB63EHCW858999890475,C00003312,nomina
GB03IPSE220783587036,C00006449,dolares
GB82ATRC707178931034,C00005690,dolares
GB75VICA647240210575,C00006735,ahorro
GB02XELS753327204334,C00007756,ahorro
GB61VXNG010371709505,C00001449,chequera
GB66VRXK874072751432,C00005689,chequera
GB24HGNV197996396991,C00000387,corriente
GB03TPFF953785070725,C00002406,nomina
GB84OYDT135522933984,C00007947,chequera
GB75ZSVT192379676180,C00001077,ahorro
GB38GZXO917325447115,C00008828,corriente
GB14ODHH003153119011,C00004073,nomina
GB53OZQB920129611194,C00002448,dolares
GB63YMRI999214599725,C00000950,chequera
GB97VBSL315030498278,C00003821,ahorro
GB71NRQQ402764585205,C00009120,nomina
GB53INMW772369909664,C00004758,nomina
GB93ATAS253051144517,C00008055,corriente
GB71FSPK855504659715,C00001889,ahorro
GB96XVIX794123527731,C00001141,nomina
GB76MLVR607151754084,C00008200,nomina
GB75WOIW639713368103,C00006860,corriente
GB48JFER776536824625,C00007231,chequera
GB42VZMR724487074150,C00007240,corriente
GB42IVSG403725305634,C00002387,dolares
GB30CSXT309796031294,C00008866,nomina
GB81XVLG273681979104,C00001880,ahorro
GB45WZWI295884030350,C00003805,dolares
GB10OZDY103212639129,C00006953,ahorro
GB78ZVLU113125310451,C00009269,nomina
GB68FJGY817542064183,C00003399,corriente
GB49ZRYB689288714156,C00004649,dolares
GB37NXAH612729109239,C00009150,dolares
GB92DIYX748895828441,C00008520,dolares
GB81ZBYB181784178976,C00005503,nomina
GB80GDBS792990750822,C00005804,dolares
GB95IARP782432918800,C00000323,chequera
GB52EGWW095586644020,C00002739,nomina
GB14SBQV229093804173,C00007175,chequera
GB76HOQV596008679170,C00004722,ahorro
GB07WVJK363758368929,C00008474,dolares
GB63JXVE632317054454,C00008229,nomina
GB36FIXT719199110248,C00000337,ahorro
GB45HOSR086193624824,C00003774,dolares
GB66MUPO407601740043,C00009999,chequera
GB69YQLB233746917486,C00006544,corriente
GB35XZMJ949635906487,C00006425,chequera
GB51GNWU915554780782,C00002058,chequera
GB71IEGH817362615628,C00003748,ahorro
GB91RQIF503615658134,C00003696,chequera
GB57APPT391072745535,C00008141,ahorro
GB38QWXL198290073544,C00004936,dolares
GB48KHEZ092763262553,C00009454,ahorro
GB56BCPJ794898058424,C00001427,chequera
GB79TVME394200516133,C00006575,chequera
GB72NKFX134211348881,C00002447,dolares
GB51PAJQ883672340589,C00005601,chequera
GB15DDZC484446050664,C00002616,chequera
GB13SPOT444323436839,C00009618,ahorro
GB35RHCW015544191629,C00004055,corriente
GB49CEPB852712687101,C00000874,corriente
GB13IDGN530189792718,C00007541,chequera
GB83PRDD963660514631,C00004315,nomina
GB14FQLX313235743172,C00005661,ahorro
GB98JODW314289037262,C00008354,corriente
GB84PTGX018394681361,C00001595,ahorro
GB86DIKL824009548729,C00006615,chequera
GB91ESYR256472005050,C00003265,dolares
GB42YUVH548110085081,C00003657,dolares
GB28NCNT493735108932,C00009580,dolares
GB68DKKK053745754249,C00004857,nomina
GB62RFJN502223327294,C00006938,dolares
GB90JPAG528944253042,C00002948,chequera
GB24VFVA381141562682,C00001412,dolares
GB26OKPM115950208645,C00002746,corriente
GB12YEHF049212581574,C00001570,nomina
GB39DERE888180959100,C00006668,ahorro
GB10WVVU982791859585,C00008476,ahorro
GB51PAZN934798272776,C00004405,ahorro
GB05JWXA273387267138,C00002922,nomina
GB04NSKY847710548370,C00000374,dolares
GB22OUCE367374271665,C00003178,nomina
GB80YMOC098594851434,C00004687,dolares
GB03MKOW942402539130,C00006167,corriente
GB72PUDM713096741262,C00001931,chequera
GB85CPGB150960763147,C00001455,chequera
GB42RVJI617161913348,C00007724,nomina
GB65GSHE825961766102,C00006530,corriente
GB02XZPP883635976398,C00008818,chequera
GB64KKVO179617793986,C00006299,nomina
GB71YBXC450152920210,C00002354,ahorro
GB50ZSZQ361194976591,C00005060,chequera
GB11KMNQ237493869885,C00004628,dolares
GB42DSDA028523005563,C00004688,nomina
GB82ALZO674525769460,C00007844,nomina
GB78UVYG705041606085,C00009343,corriente
GB19YHRN098744145247,C00000850,ahorro
GB34UGXH296639247876,C00005990,chequera
GB16GPPA392366885913,C00001940,corriente
GB17YQVF580680105767,C00003867,chequera
GB04CPYR413301752485,C00006770,nomina
GB44RSWU607862397229,C00002716,dolares
GB91JREJ524301263201,C00005042,chequera
GB52PHSH298435826585,C00003664,corriente
GB89AEVB257295065544,C00002648,nomina
GB36KMCM047539242691,C00003703,nomina
GB53VDJC395158786302,C00002865,corriente
GB50KOYK715472702608,C00000003,nomina
GB62QCYW471288405449,C00003223,chequera
GB35ZJZP835512979576,C00006104,dolares
GB48DTKJ688714128068,C00001924,chequera
GB94GXRP698839528876,C00008562,chequera
GB92HHEY579374409766,C00007121,nomina
GB39LJHO039945165861,C00001183,chequera
GB71UDVH668584038232,C00001094,ahorro
GB12ODUH269018076642,C00008251,ahorro
GB04XZHN565750167115,C00006929,ahorro
GB55GBHD190691360698,C00002843,nomina
GB25NUQV235476473461,C00005435,chequera
GB13FSVJ265809410530,C00008094,dolares
GB92ZVWF715694214443,C00008260,ahorro
GB20KNCZ936128863765,C00003968,corriente
GB48JMMD814970591310,C00000472,chequera
GB54WOFG134147170508,C00006824,ahorro
GB65QOPQ214672857976,C00003446,ahorro
GB89WMCZ013492954244,C00009649,corriente
GB86UYLJ207842626394,C00001123,corriente
GB72BWYL600790151844,C00008995,dolares
GB23USQE400941677640,C00000677,ahorro
GB26UTHJ366087904538,C00007470,chequera
GB73HSEA957208911468,C00002307,nomina
GB27BRQA548048302050,C00004510,corriente
GB80KXJB501230465805,C00003509,dolares
GB68HOUG368095675016,C00006323,corriente
GB64DBFY870278475659,C00001152,nomina
GB86TXDD256493614269,C00003418,dolares
GB79WUMD022096597614,C00001555,corriente
GB44JYYW832896469362,C00005169,ahorro
GB38SGZV167088886604,C00000008,nomina
GB56XPLQ902374610618,C00008867,chequera
GB18XRRK219575523150,C00002005,ahorro
GB69CUVE372996999357,C00005068,ahorro
GB68LFPW387333629791,C00007540,chequera
GB75BOYS135418434420,C00006609,nomina
GB88KCJM512544877724,C00003468,nomina
GB66DWPM783078596492,C00007241,dolares
GB66QFID344762813402,C00006876,corriente
GB90IROE941455434573,C00000558,corriente
GB27MZDQ895314425783,C00006536,dolares
GB27BVYE780281777454,C00008001,dolares
GB14ELIT026744220100,C00004567,dolares
GB94FERD140157369293,C00008435,nomina
GB94PWPR916418018010,C00002781,corriente
GB72OMXT330897551451,C00002399,dolares
GB68AWTC826516710555,C00008472,nomina
GB11YJBG798454031213,C00007039,dolares
GB34GVQK337404894983,C00008183,dolares
GB17UFNV037956772302,C00007768,dolares
GB67UWSC868006592914,C00009169,dolares
GB85SZGD985791556341,C00003238,corriente
GB89IQVD403753720300,C00006009,dolares
GB13TTRM195303164359,C00007990,chequera
GB42ZUAO862824450540,C00003011,corriente
GB49FSNA596811812254,C00000525,chequera
GB17UCHV508301195005,C00003955,nomina
GB69BYLO397444030255,C00008066,corriente
GB47PVHE781662941394,C00006079,chequera
GB52DZIE890525980948,C00003615,ahorro
GB05HQHR214961333532,C00006540,nomina
GB94UNNV339057889201,C00001599,ahorro
GB16XRSC699014467454,C00007702,chequera
GB49JFIP216499512897,C00005868,chequera
GB30WFZN735257956965,C00008145,dolares
GB09OPIH684582517419,C00000108,ahorro
GB18LXJW706373250569,C00001691,ahorro
GB71PXNU750581070152,C00003204,chequera
GB12DCBX395126332518,C00005721,corriente
GB85PWXF380430464343,C00005702,dolares
GB98ILAL865704808247,C00000626,dolares
GB28PMNR902573674647,C00002371,chequera
GB65HTNC646643893170,C00008109,chequera
GB59DKHO352341938637,C00006146,nomina
GB52KIIR880088687398,C00002234,chequera
GB65ADXI214937090160,C00008859,ahorro
GB71NFIU194344625908,C00006380,nomina
GB48QKNM943759801866,C00002213,chequera
GB49SSPG378131056682,C00007156,nomina
GB54BOMU007934259127,C00000220,nomina
GB88JYCS107637478365,C00002184,dolares
